HotelID,LocationName,LocationAddress,chain,chain1,chain2,chain3,chain4
8776758,HICO HILLS INN,401 N RAILROAD AVE,0,0,0,0,0
8777670,STOCKMAN MOTEL,2110 10TH ST,0,0,0,0,0
8778623,SUNSET MOTEL,805 N JOHNSON ST,0,0,0,0,0
8779100,COMFORT INN & SUITES,1774 S US HIGHWAY 84,1,1,1,1,1
8792227,"KARNES CITY COTTAGES, LLC",838 E CALVERT AVE,0,0,0,0,0
8792233,HOTEL GRANDUCA AUSTIN,320 S CAPITAL OF TX HWY,0,0,0,0,0
8796649,COURTYARD HOUSTON KATY MILLS,25402 KATY MILLS DR,1,1,1,1,1
8806112,TOWNEPLACE SUITES GALLERIA,5315 S RICE AVE,1,1,1,1,1
8846734,THE LODGE AT BIG LAKE,330 HUGHES ROAD,0,0,0,0,0
8847204,TOWN COTTAGES,705 E NORTH MAIN ST,0,0,0,0,0
8869971,HAMPTON INN LA PORTE,1328 HIGHWAY 146 S,1,1,1,1,1
8871754,CANDLEWOOD SUITES,5800 7TH ST,1,1,1,1,1
8872571,MAINSTAY SUITES,2500 S LAMESA RD,1,1,1,0,0
8934627,PECOS LODGING LLC,36 COUNTY ROAD 201,0,0,0,0,0
8935953,"ARBOR HOTEL AND CONFERENCE CENTER, LTD",6401 62ND ST,0,0,0,0,0
8956551,COURTYARD MIDLOTHIAN CONFERENCE CENTER,3 COMMUNITY CENTER CIR,1,1,1,1,1
9010271,TOWN PLACE SUITES WACO SOUTH,5621 LEGEND LAKE PKWY,1,1,1,1,1
9135574,HOLIDAY INN EXPRESS & SUITES CYPRESS,10520 HUFFMEISTER RD,1,1,1,1,1
9139819,HYATT PLACE KATY,1401 N WESTGREEN BLVD,1,1,1,1,1
9452193,HOLIDAY INN THE COLONY,4301 PAIGE RD,1,1,1,1,1
9459151,HILTON GARDEN INN LIVE OAK,8101 PAT BOOKER RD,1,1,1,1,1
9460490,MAINSTAY SUITES,1801 S US HIGHWAY 385,1,1,1,0,0
9554989,SUPER 8,2205 CHESTNUT ST,1,1,1,1,1
9563404,THE  WESTIN THE WOODLANDS,2 WATERWAY SQUARE PL,1,1,1,1,1
9563574,FAIRFIELD INN & SUITES DALLAS PLANO NORTH,3415 PREMIER DR,1,1,1,1,1
9587580,CANDLEWOOD SUITES,2700 S NEW RD,1,1,1,1,1
9587654,COURTYARD BY MARRIOTT -CARROLLTON,1201 RAIFORD RD,1,1,1,1,1
9600432,MOTEL 6,7960 WEST FWY,1,1,1,0,0
9606731,FISHERMAN'S COVE LAKESIDE RESORT,13260 FM 1097 RD W,0,0,0,0,0
9681959,RR STATION LLC  - CLAY HOUSE,219 CLAY ST,0,0,0,0,0
9696040,PLACE INNLLC,8811 KNOXWOOD ST,0,0,0,0,0
9707432,EXECUTIVE INN,204 E RIO GRANDE ST,0,0,0,0,0
9709175,HOTEL SAINT GEORGE,105 S HIGHLAND AVE,0,0,0,0,0
9724045,FAIRFIELD INN & SUITES - PASADENA,3640 E SAM HOUSTON PKWY S,1,1,1,1,1
9761961,CAMELOT INN & SUITES,8150 GULF FWY,1,1,1,0,0
9762003,LA QUINTA INN & SUITES PAMPA,500 W HARVESTER AVE,1,0,1,1,0
9769549,STAYBRIDGE SUITES TOMBALL,10011 FM 2920 RD,1,1,1,1,1
9776353,HILTON GARDEN INN CYPRESS STATION,160 WAGON POINT DR,1,1,1,1,1
9778909,SPRINGHILL SUITES FOSSIL CREEK,5301 N RIVERSIDE DR,1,1,1,1,1
9787865,CLASSIC IN & SUITES,14621 HIGHWAY 59 N,0,0,0,0,0
9789378,FOX HOLLOW RESORT LLC,4705 FOX HOLLOW RD,0,0,0,0,0
9793318,COURTYARD FORT WORTH ALLIANCE,3001 AMADOR RD,1,1,1,1,1
9804573,MY PLACE HOTEL AMARILLO,2208 CINEMA DR,1,1,1,1,0
9806447,INVERNESS #705,5600 GULF BLVD # 705,0,0,0,0,0
9807437,AUSTIN ARCHER,3121 PALM WAY,0,0,0,0,0
9854178,LAQUINTA INN & SUITES,203 E HIGHWAY 90,1,1,1,1,1
9879306,EASTLAKE RV RESORT,11802 LOCKWOOD RD,0,0,0,0,0
9884015,HOME 2 SUITES BY HILTON HOUSTON WILLOWBROOK,7815 WILLOW CHASE BLVD,1,1,1,1,1
9884794,FAIRFIELD INN & SUITES,2121 N ESPLANADE ST,1,1,1,1,1
9884804,FAIRFIELD INN & SUITES,200 COWBOY LN,1,1,1,1,1
9977450,HILTON GARDEN INN - NORTH HOUSTON/SPRING,23535 NORTHGATE CROSSING BLVD,1,1,1,1,1
9977558,THE WILLIAM,170 S MAIN ST,0,0,0,0,0
9981531,AMERICAS BEST VALUE INN & SUITES,5022 ADDICKS SATSUMA RD,1,1,1,1,1
9984366,5401 W FITZHUGH RD,5401 W FITZHUGH RD,0,0,0,0,0
9984432,INTOWN SUITES DFW AIRPORT,324 E CORPORATE DR,0,0,0,0,0
10006331,SPRINGHILL SUITES SAN ANTONIO RIM,18119 TALAVERA RDG,1,1,1,1,1
10032465,QUARTER CIRCLE 7 HOTEL,2800 W HIGHWAY 90,0,0,0,0,0
10039928,PALACE INN NORTH,4221 NORTH FWY,1,1,1,1,1
10055921,LA QUINTA #6765 - MCC,801 S WARE RD,1,0,1,1,0
10058757,TOWNEPLACE SUITES AUSTIN SOUTH,901 LITTLE TEXAS LN BLDG G,1,1,1,1,1
10067015,ANSHI  HOSPITALITY LLC,19027 INTERSTATE 45,1,1,1,1,1
10067041,FAIRFIELD INN & SUITES PECOS,92 RAUL FLORES BLVD,1,1,1,1,1
10118733,HOMEWOOD SUITES NEW BRAUNFELS,620 OXFORD DR,1,1,1,1,1
10121914,HAMPTON INN/HOMEWOOD SUITES HOUSTON DOWNTOWN,710 CRAWFORD ST,1,0,1,1,0
10127382,LUXURY INN AND SUITES,7322 MARBACH RD,0,1,1,0,0
10131649,HOLIDAY INN EXPRESS AND SUITES GATESVILLE,2904 S STATE HIGHWAY 36,1,1,1,1,1
10131662,HOLIDAY INN ABILENE,3525 W LAKE RD,1,1,1,1,1
10150219,MOTEL 7,729 E VETERANS MEMORIAL BLVD,0,0,0,0,0
10151431,TRINITY SUITES,1126 E 8TH ST,0,0,0,0,0
10151846,SCOTTISH INNS,600 N JIM WRIGHT FWY,1,1,1,1,1
10156477,BEST WESTERN PLUS TECH MEDICAL CENTER INN,4703 N LOOP 289,1,1,1,1,1
10159638,MARRIOTT MARQUIS HOUSTON,1777 WALKER ST,1,1,1,1,1
10172958,FAIRFIELD INN AND SUITES,2100 COCKRELL HILL RD,1,1,1,1,1
10174645,HOMEWOOD SUITES,2900 E HIGHWAY 114,1,1,1,1,1
10193647,VINEYARD TRAIL COTTAGES,10296 E US HIGHWAY 290,0,0,0,0,0
10199105,FAIRFIELD INN AND SUITES,2020 CIVIC CENTER LN,1,1,1,1,1
10201367,HOME2 SUITES BY HILTON HOUSTON / PASADENA,5150 E SAM HOUSTON PKWY S,1,1,1,1,1
10203845,HILTON GARDEN INN LUBBOCK TEXAS,6027 45TH ST,1,1,1,1,1
10223185,ASHIYANA PARTNERS LLC/HOLIDAY INN EXPRESS 7 SUITE,11331 W KINGSLEY RD,1,1,1,1,1
10223193,LA QUINTA INN & SUITES PLANO LEGACY,6624 COMMUNICATION PKWY,1,0,1,1,0
10242644,FAIRMONT INN & SUITES,1005 FAIRFIELD BLVD,1,1,1,1,1
10254471,SHERATON AUSTIN GEORGETOWN HOTEL & CONFERENCE CENT,1101 WOODLAWN AVE,0,0,0,0,0
10259175,ALOFT HOUSTON DOWNTOWN,820 FANNIN ST,0,0,0,0,0
10259218,RODEWAY INN & SUITES,17715 WESTFIELD PLACE DR,1,1,1,1,1
10259430,COMFORT SUITES,14380 NORTH FWY,1,1,1,1,1
10260315,OX RANCH,1946 PRIVATE ROAD 2485,0,0,0,0,0
10263257,WOODSPRINGS SUITES SIGNATURE LAS COLINAS,380 W LYNDON B JOHNSON FWY,1,1,1,1,1
10263343,SCHLITTERBAHN_WATERPARK & RESORT CORPUS CHRISTI,14353 COMMODORES DR,0,0,0,0,0
10304256,IMPERIAL MOTEL,1019 E MARSHALL AVE,0,1,1,0,1
10308911,BEST WESTERN PLUS PFLUGERVILLE,16101 IMPACT WAY,1,1,1,1,1
10316186,ONE LODGE CARRIZO SPRINGS,2265 N 1ST ST,0,0,0,0,0
10318513,BEST WESTERN PLUS DENVER CITY HOTEL & SUITES,830 E BROADWAY ST,1,1,1,1,1
10333806,EMBASSY SUITES BY HILTON MCALLEN CONVENTION CENTER,800 CONVENTION CENTER BLVD,1,1,1,1,1
10334422,ALOFT AUSTIN NW,14020 N HIGHWAY 183,0,0,0,0,0
10343457,FAIRFIELD INN & SUITES SNYDER,5207 BIG SPRING HWY,1,1,1,1,1
10344180,BAYMONT INN MIDLAND CENTER,3100 E HWY 158,1,0,1,1,0
10353245,HOME2 SUITES BY HILTON WACO,2500 BAGBY AVE,1,1,1,1,1
10363883,PALACE INN CITY CENTER,1307 W SAM HOUSTON PKWY N,1,1,1,1,1
10367425,CARRIZO INN,100 N 10TH ST,0,0,0,0,0
10367555,RESIDENCE INN HOUSTON WEST/BELTWAY 8 AT CLAY RD,10421 CLAY RD,1,1,1,1,1
10372971,HOME 2 SUITES,223 DAVID VETTER BLVD,1,1,1,1,1
10378094,SAN ANGELO LODGE,1717 W BEAUREGARD AVE,0,0,0,0,0
10388659,NORTHLAKE RV RESORT,1919 HUMBLE WESTFIELD RD,0,0,0,0,0
10428897,SILVER SPUR RESORT,13785 STATE HIGHWAY 19,0,0,0,0,0
10430721,TECH INN,3107 CLOVIS RD,0,0,0,0,0
10433134,MAPLE CREEK BED AND BREAKFAST,519 E HUFSMITH RD,0,0,0,0,0
10436371,SUBURBAN EXTENDED STAY,3001 ANTELOPE TRL,1,0,1,1,0
10484059,THE CORAZON,1000 E 5TH ST APT 323,0,1,1,0,1
10517328,FOUR POINTS SHERATON HOUSTON ENERGY CORRIDOR,18861 KATY FWY,1,1,1,1,1
10522005,HYATT PLACE ALLEN,333 CENTRAL EXPY N,1,1,1,1,1
10524875,BEST WESTERN PREMIER ENERGY CORRIDOR,1549 WESTBOROUGH DR,1,1,1,1,1
10533333,HAMPTON INN AND SUITES BY HILTON NORTH PARK,10370 N CENTRAL EXPY,1,1,1,1,1
10539353,8202 CITY BASE LANDING,8202 CITY BASE LNDG,1,1,1,1,1
10542124,HOMEWOOD SUITES BY HILTON,3104 GOLDEN RD,1,1,1,1,1
10588062,HOME 2 SUITES BY HILTON,11121 FOUNTAIN LAKE DR,1,1,1,1,1
10621243,HOMEWOOD SUITES AIRPORT,8531 BROADWAY ST,1,1,1,1,1
10622947,NITES INN,517 W VETERANS MEMORIAL BLVD,0,0,0,0,0
10623093,CREEKSIDE CAMP & CABINS,222 HATCHETT HL,0,0,0,0,0
10625882,LOMA ALTA MOTEL,3920 SANTA URSULA AVE,0,0,0,0,0
10628176,STAYBRIDGE SUITES SOUTH LUBBOCK,4801 S LOOP 289,1,1,1,1,1
10628351,HOMEWOOD SUITES ARLINGTON,4550 WAXWING CT,1,1,1,1,1
10631185,BESTWESTERN PLUS GALVESTON,8502 SEAWALL BLVD,1,1,1,1,1
10632651,CAMBRIA SOUTHLAKE DFW NORTH,2104 E STATE HIGHWAY 114,0,0,0,0,0
10638089,RESIDENCE INN AUSTIN RIVERPLACE,6608 RIVER PLACE BLVD,1,1,1,1,1
10639059,WOODSPRING SUITES SIGNATURE IAH AIRPORT,18028 HIGHWAY 59 N,1,1,1,1,1
10660416,COURTYARD SPRINGWOODS VILLAGE,22742 HOLZWARTH RD,1,1,1,1,1
10666840,HOME2 SUITES HOUSTON,1106 SHERWOOD FOREST ST,1,1,1,1,1
10682816,HOME2 SUITES DALLAS GRAND PRAIRIE,2123 W INTERSTATE 20,1,1,1,1,1
10683274,HAMPTON INN & SUITES,5300 STATE HIGHWAY 121,1,1,1,1,1
10684683,RESIDENCE INN-AUSTIN AIRPORT,3201 CASEYBRIDGE CT,1,1,1,1,1
10692764,MY PLACE HOTEL LUBBOCK,6219 62ND ST,1,1,1,1,0
10698828,SLEEP INN & SUITES,1846 GRAHAM RD,1,1,1,1,1
10698852,VALENTINE LAKESIDE,814 EUEL MOORE DR,0,0,0,0,0
10698869,"LIGHTHOUSE HILL RANCH, INC.",787 MOUNTAIN TOP DR,0,0,0,0,0
10713716,SCOTTISH INNS & SUITES,2616 DEAN ST,1,1,1,1,1
10720984,ROUTE 66 INN,2806 E AMARILLO BLVD,0,0,0,0,0
10728538,COURTYARD - FORT WORTH STOCKYARDS,2537 N MAIN ST,1,1,1,1,1
10754935,BEST WESTERN,2304 N STATE HIGHWAY 208,1,1,1,1,1
10755081,BEST WESTERN PLUS,1504 S KEY AVE,1,1,1,1,1
10755160,CAVALRY COURT,200 CENTURY CT,0,1,1,0,1
10758755,HAMPTON INN WEST HOUSTON,18014 PARK ROW,1,1,1,1,1
10762522,HOMEWOOD SUITES,110 SEAWALL BLVD,1,1,1,1,1
10779876,DAYS INN BRYAN,1039 N EARL RUDDER FWY,1,1,1,1,1
10781868,HAMPTON INN & SUITES BY HILTON,3650 PLANO PKWY,1,1,1,1,1
10791165,MARRIOTT TOWNPLACE SUITES,502 W TRENTON RD,1,1,1,1,1
10799285,MODO INN,1040 FREEPORT ST,0,0,0,0,0
10800135,OAKWOOD DALLAS UPTOWN,2901 CITYPLACE WEST BLVD,0,1,1,0,1
10802981,RESIDENCE INN PLANO BUSH,1705 E PRESIDENT GEORGE BUSH HWY,1,1,1,1,1
10803355,SCOTTISH INN & SUITES,6600 N HIGHWAY 146,1,1,1,1,1
10803870,ROYAL INN & SUITES,2645 W NORTHWEST LOOP 323,0,0,0,0,0
10805863,COURTYARD BY MARRIOTT,12065 GATEWAY BLVD W,1,1,1,1,1
10806449,CAMBRIA SUITES MCALLEN,701 S WARE RD,0,0,0,0,0
10806750,COMFORT SUITES HOUSTON NORTHWEST - WILLOWBROOK,8155 N SAM HOUSTON PKWY W,1,1,1,1,1
10811555,FAIRFIELD INN & SUITES,1020 CENTRAL FWY,1,1,1,1,1
10811561,FAIRFIELD INN AND SUITES,2950 HIGHWAY 35 N,1,1,1,1,1
10819820,SAND HILL RANCH,309 COUNTY RD 4228,0,0,0,0,0
10827383,SHADOW PALM,2412 S 11TH ST,0,0,0,0,0
10831737,COURTYARD PLANO BUSH,1805 E PRESIDENT GEORGE BUSH HWY,1,1,1,1,1
10854596,CAMP COYOACAN,237 N STATION ST,0,0,0,0,0
10878645,HOME 2 SUITES BY HILTON,139 BUDDY GANEM DR,1,1,1,1,1
10892584,ANTLERS INN,1304 E BROADWAY ST,0,0,0,0,0
10920523,PALACE INN WESTPARK,3584 HIGHWAY 6 S,1,1,1,1,1
10961886,LIGHT HOUSE INN,1701 PADRE BLVD,0,0,0,0,0
11009660,CEDAR COVE RANCH,14284 COUNTY ROAD 3905,0,0,0,0,0
11014354,THE GEORGE HOTEL,180 CENTURY CT,0,0,0,0,0
11044796,BIG CHIEF RV RESORT,1420 FM 690,0,0,0,0,0
11403409,RESIDENCE INN- AUSTIN SOUTHWEST,6000 W HIGHWAY 290,1,1,1,1,1
11426344,FAIRFIELD INN & SUITES,2679 N BUSINESS HIGHWAY 35,1,1,1,1,1
11500587,HOME2 SUITES BY HILTON EL PASO AIRPORT,6308 MONTANA AVE,1,1,1,1,1
11637327,AMERICAS BEST VALUE INN,1515 LOUETTA RD,1,1,1,1,1
11637359,FOUR POINTS BY SHERATON DFW AIRPORT NORTH,1580 POINT WEST BLVD,1,1,1,1,1
11638807,SPRINGHILL SUITES - WEST MEDICAL CENTER,2301 CINEMA DR,1,1,1,1,1
11639582,SPRINGHILL SUITES AUSTIN CEDAR PARK,1110 DISCOVERY BLVD,1,1,1,1,1
11665431,HYATT PLACE AUSTIN/ROUND ROCK,420 SUNDANCE PKWY,1,1,1,1,1
11666340,TOWNEPLACE SUITES BIG SPRING,1101 W SAN ANTONIO ST,1,1,1,1,1
11667447,HOME2 SUITES BY HILTON - ADDISON,4875 BELT LINE RD,1,1,1,1,1
11668367,HOLIDAY INN EXPRESS CHANNEL VIEW,6175 E SAM HOUSTON PKWY N # H,1,1,1,1,1
11669913,TOWNEPLACE SUITES AUSTIN NORTH/TECH RIDGE,12427 TECH RIDGE BLVD,1,1,1,1,1
11673173,SCOTTISH INNS & SUITES,3201 HIGHWAY 90,1,1,1,1,1
11676277,HOLIDAY INN EXPRESS HOTEL & SUITES,34103 KATY FWY,1,1,1,1,1
11676687,SLEEP INN,1165 EMPIRE CENTRAL PL,1,1,1,1,1
11676807,SPRINGHILL SUITES MARRIOTT,2601 LAKEFRONT TRL,1,1,1,1,1
11678248,NEMO CAY RESORT D132,15132 NEMOR,0,0,0,0,0
11707065,SELECT INN & SUITES,9025 NORTH FWY,1,1,1,1,1
11717316,FAIRFIELD HOLIDAY INN EXPRESS & SUITES,21410 FAIRFIELD PLACE DR,1,1,1,1,1
11717414,HOLIDAY INN BEAUMONT EAST-MEDICAL CTR. AREA,2095 N 11TH ST,1,1,1,1,1
11726175,LA QUINTA INN AND SUITES CYPRESS,27130 HIGHWAY 290,1,0,1,1,0
11732118,REGENCY INN & SUITES,3617 E CROSSTIMBERS ST,0,0,0,0,0
11777107,GRAND VILLA INN & SUITES,5969 W SAM HOUSTON PKWY S,0,0,0,0,0
11779084,HILTON GARDEN INN ARLINGTON,521 E INTERSTATE 20,1,1,1,1,1
11779345,HOLIDAY INN EXPRESS VAN HORN,1805 SE FRONTAGE RD,1,1,1,1,1
11788771,HAMPTON INN KYLE,151 BUNTON CREEK RD,1,0,1,1,0
11804128,LUSH RESORT,3201 REDBIRD RD,0,1,1,0,0
11825550,RIVER ROAD TREEHOUSES,12660 RIVER RD,0,0,0,0,0
11830569,"TRAVIS STREET COTTAGES, LLC",512 N TRAVIS ST,0,0,0,0,0
11863438,LA QUINTA INN & SUITES,3750 MARKET ST,1,0,1,1,0
11880301,HOME 2 SUITES BY HILTON AUSTIN AIRPORT,1705 AIRPORT COMMERCE DR,1,1,1,1,1
11885991,WINGATE BY WYNDHAM,5214 2ND DR,1,1,1,1,1
11891637,HAMPTON INN,816 14TH ST,1,1,1,1,1
11893302,CEDAR LODGE,1400 RANCH ROAD 261,0,0,0,0,0
11894909,CIRCLE W RV RANCH,1401 SMOKEHOUSE RD,0,0,0,0,0
11904353,RED ROOF INN,11999 EAST FWY,1,1,1,1,1
11912597,HYATT PLACE AUSTIN AIRPORT,9532 SPIRIT OF AUSTIN,1,1,1,1,1
11914788,AMERICAS BEST VALUE INN,13438 FM 529 RD,1,1,1,1,1
11962377,HH CREEK INN,400 S MAIN ST,0,0,0,0,0
11979869,HYATT HOUSE HOTEL - AUSTIN DOWNTOWN,901 NECHES ST,1,1,1,1,1
11998075,HOME2 SUITES,525 S WARE RD,1,1,1,1,1
11998089,EMBASSY SUITES,550 S BUCHANAN ST,1,1,1,1,1
12004979,INTOWN SUITES,4210 FM 1960 RD W,1,1,1,1,1
12009796,COMFORT SUITES- UNIVERSITY,4927 MARSHA SHARP FWY,1,1,1,1,1
12012415,WORLDMARK MARBLE FALLS,755 ROCKY RD,0,0,0,0,0
12032386,LA QUINTA INN & SUITES,6504 INTERSTATE 27,1,1,1,1,1
12033880,LA QUINTA INN & SUITES,9305 E INTERSTATE 40,1,1,1,1,1
12059413,ALOFT/DALLAS LOVE FIELD,2333 W MOCKINGBIRD LN STE 109,1,1,1,1,1
12065381,TEXANA INN,925 W MAIN ST,0,0,0,0,0
12071968,WOODSPRING SUITES SIGNATURE PLANO,4250 MAPLESHADE,1,1,1,1,1
12079964,SCOTTISH INN & SUITES,1105 LEAGUE LINE RD,1,0,1,1,0
12095993,DELUXE INN & SUITES-BAYTOWN,1924 GARTH RD,0,1,1,0,0
12096211,EXPRESS INN - SPRING,20525 INTERSTATE 45,0,0,0,0,0
12097603,HOTEL BELLA,13320 STATE HIGHWAY 249,0,0,0,0,0
12099587,COMFORT SUITES,1940 AIRWAY BLVD,1,1,1,0,1
12103649,DAYS INN & SUITES BY WYNDHAM HOUSTON NW CYPRESS,10650 HUFFMEISTER RD,1,1,1,1,1
12103751,LA QUINTA INN & SUITES MCALLEN LA PLAZA MALL,1120 S 10TH ST,1,0,1,1,0
12104043,TRAVELODGE HOUSTON HOBBY,8850 AIRPORT BLVD,1,1,1,1,1
12123683,MOTEL 6 #422,300 INTERSTATE 20 E,0,0,0,0,0
12125303,RESIDENCE INN TOMBALL,14303 MEDICAL COMPLEX DR,1,1,1,1,1
12140084,LA QUINTA INN & SUITES,111 CENTER POINT CT,1,0,1,1,0
12159796,CRYSTAL INN,13330 TIDWELL RD,1,1,1,0,0
12160852,TRYP BY WYNDHAM COLLEGE STATION,1508 TEXAS AVE S,1,1,1,1,1
12164689,HOLIDAY INN EXPRESS & SUITES MCALLEN,1800 S 6TH ST,1,1,1,1,1
12170988,LORENZO HOTEL,1011 S AKARD ST,0,0,0,0,0
12171390,EMBASSY SUITES-BROOKS CITY BASE,7610 S NEW BRAUNFELS,1,1,1,1,1
12176244,MESQUITE OASIS RV PARK,7601 W 42ND ST,1,1,1,0,0
12177668,SUMMERHILL INN & SUITES,5719 HIGHWAY 6,1,1,1,0,0
12185790,ASTRO MOTOR INN,9430 S MAIN,0,0,0,0,0
12196954,THE STELLA HOTEL,4100 LAKE ATLAS DR,0,0,0,0,0
12197873,KING MOTEL,3618 LAURA KOPPE RD,0,0,0,0,0
12207629,HAVEN INN & SUITES,5004 NORTH FWY,0,0,0,0,0
12221930,HYATT PLACE COLONY,5200 MEMORIAL DR,1,1,1,1,1
12227139,DAY N NIGHT INN,6200 E VETERANS MEMORIAL BLVD,0,0,0,0,0
12229568,CRYSTAL INN,10830 MAIN ST,1,1,1,0,0
12230176,CRYSTAL INN,4343 NORTH LOOP E,1,1,1,0,0
12236259,SLEEP INN & SUITES,2810 STATE HIGHWAY 361,1,1,1,1,1
12241887,THE PLACE HOTEL,445 W COTTER AVE,1,0,1,0,0
12243644,COURTYARD MARRIOT NW HOUSTON CYPRESS,23930 NORTHWEST FWY,1,1,1,1,1
12246008,ALOFT/DALLAS LOVE FIELD,2333 W MOCKINGBIRD LN STE 109,0,0,0,0,0
12274904,PARIS INN AND SUITES,3075 NE LOOP 286,0,0,0,0,0
12277425,MOTEL 6,501 S BROADWAY ST,1,1,1,1,1
12283660,BIG BASS LODGE,3035 W STATE HIGHWAY 154 # B,0,0,0,0,0
12287844,STAYBRIDGE SUITES HOUSTON,9000 MAIN ST,1,1,1,1,1
12292313,KNIGHTS INN-CITY CENTER,202 N 25TH AVE,0,0,0,0,0
12296519,DELUX INN,400 N GREGG ST,0,1,1,0,1
12300617,FAIRMONT AUSTIN HOTEL,101 RED RIVER ST,1,1,1,1,1
12300674,COURTYARD BY MARRIOTT PFLUGERVILLE,16100 IMPACT WAY,1,1,1,1,1
12339696,LE MERIDIEN HOUSTON DOWNTOWN,1121 WALKER ST,1,1,1,1,1
12339723,STATLER HOTEL,1914 COMMERCE ST,1,1,1,1,1
12345991,OASIS MOTEL,818 W DIVISION ST,0,0,0,0,0
12351686,TRAVEL INN & SUITES,809 W JACKSON ST,1,0,1,1,0
12359166,HILTON GARDEN INN AUSTIN AIRPORT,7610 JOHN GLENN WAY,1,1,1,1,1
12371311,DAYS INN & SUITES - MEDICAL CENTER,4923 MARSHA SHARP FWY,1,1,1,1,1
12383117,FAIRFIELD INN,3064 INTERSTATE HIGHWAY 20,1,1,1,1,1
12383344,HOMESTEAD INN,3770 ROOSEVELT AVE,1,1,1,0,0
12386627,PALACE INN BLUE,16121 NORTH FWY,1,1,1,1,1
12386984,BUDGET INN,501 LUBBOCK RD,0,0,0,0,0
12392416,HOME 2 SUITE BY HILTON,7512 GARTH RD,1,1,1,1,1
12399025,ALOFT RICHARDSON,1160 STATE ST,0,0,0,0,0
12399115,HAMPTON INN & SUITES,1801 US HIGHWAY 181,1,1,1,1,1
12405092,QUALITY INN & SUITES,12439 NORTHWEST FWY,0,0,0,0,0
12416554,TRADE WINDS MOTEL,520 S JACKSON ST,0,0,0,0,0
12426160,PALACE INN GESSNER,8200 SOUTHWEST FWY,1,1,1,1,1
12428470,RESIDENCE INN BY MARRIOTT,300 SILVERGLEN DR,1,1,1,1,1
12429517,FOUR POINTS SHERATON HOTEL,1450 N SAM HOUSTON PKWY E,1,1,1,1,1
12440497,RED ROOF INN,2023 REGAL DR,1,1,1,1,1
12445882,WESTERNER MOTEL,915 N DALLAS AVE,0,0,0,0,0
12473661,HOME2 SUITES FORT WORTH NORTHLAKE,13351 RACEWAY DR,1,1,1,1,1
12483278,STAYBRIDGE SUITES,5280 MEMORIAL DR,1,1,1,1,1
12492984,FAIRFIELD INN & SUITES,1010 HOUSTON ST,1,1,1,1,1
12502060,HOMEWOOD SUITES SAN MARCOS,451 BARNES DR,1,1,1,1,1
12502285,DRURY INN & SUITES - FRISCO,2880 DALLAS PKWY,1,1,1,1,1
12504847,SCOTTISH INNS & SUITES,1000 N AVENUE Q,1,1,1,1,1
12505115,NATIVE HOSTEL AUSTIN,807 E 4TH ST,0,1,1,0,1
12506016,LA QUINTA,2151 S US HIGHWAY 77 BYP,1,0,1,1,0
12513387,BEST WESTERN PREMIER,220 BROADWAY ST,1,1,1,1,1
12513397,BEST WESTERN PLUS,122 RICHEY ST,1,1,1,1,1
12514180,FAIRFIELD INN & SUITES,515 7TH ST,1,1,1,1,1
12520197,HAVEN INN & SUITES WILLOWBOOK,17119 STATE HIGHWAY 249,0,0,0,0,0
12521006,CANDLEWOOD SUITES,2180 MAIN ST,1,1,1,1,1
12525394,DOUBLETREE HOUSTON INTERCONTINENTAL AIRPORT,15747 JOHN F KENNEDY BLVD,1,1,1,1,1
12548650,KENNEDY MANOR BED & BREAKFAST,217 W LAFAYETTE ST,0,0,0,0,0
12548683,"BUDA HOUSE, LP FAIRFIELD INN & SUITES",1240 CABELAS DR,1,1,1,1,1
12548706,TOWNEPLACE SUITES AUSTIN ROUND ROCK,541 PARKER DR,1,1,1,1,1
12553156,COURTYARD BY MARRIOTT SUGARLAND,16740 CREEK BEND DR,1,1,1,1,1
12553167,RESIDENCE INN BY MARRIOTT -FAIRVIEW,295 MURRAY FARM DR,1,1,1,1,1
12553752,COURTYARD AUSTIN NW LAKELINE,12833 RANCH ROAD 620 N,1,1,1,1,1
12571287,THE FREDONIA HOTEL & CONVENTION CENTER,200 N FREDONIA ST,0,0,0,0,0
12608607,HOLIDAY INN EXPRESS & SUITES DRIPPING SPRINGS,333 W HIGHWAY 290,1,1,1,1,1
12608611,HOLIDAY INN EXPRESS & SUITES,6978 WINDWATER PKWY N,1,1,1,1,1
12626281,CAPTAIN'S QUARTERS MOTEL & SUITES,BYERS RD & HARRISON ST,0,0,0,0,0
12633700,HOTEL INDIGO FRISCO,2985 AVENUE OF THE STARS,1,1,1,1,1
12637565,COMFORT SUITES,5213 PHYSICIANS WAY,1,1,1,0,1
12658945,SAM RAYBURN MARINA RESORT,4404 W RECREATIONAL ROAD 255,0,0,0,0,0
12668197,WOODSPRING SUITES SIGNATURE-HOUSTON NORTHWEST,5350 W SAM HOUSTON PKWY N,1,1,1,1,1
12672801,HILTON GARDEN INN DOWNTOWN SAN ANTONIO,408 E HOUSTON ST,1,1,1,1,1
12679651,PALACE INN-WILLOWBROOK,12951 WILLOW CENTRE DR,1,1,1,1,1
12684441,MONTROSE GUEST HOUSE SUITES,1705 DUNLAVY ST,0,0,0,0,0
12693429,BEST WESTERN INN & SUITES,333 ROLAND RD,1,1,1,1,1
12695449,HAMPTON INN AND SUITES LACKLAND AFB SEAWORLD,1719 CABLE RANCH RD,1,1,1,1,1
